Tensao [V];Corrente [A]
-4,7;-6,613664E-10
-4,65;-6,535005E-10
-4,6;-6,439776E-10
-4,55;-6,346501E-10
-4,5;-6,263986E-10
-4,45;-6,186341E-10
-4,4;-6,094915E-10
-4,35;-5,989315E-10
-4,3;-5,901656E-10
-4,25;-5,816359E-10
-4,2;-5,713773E-10
-4,15;-5,61064E-10
-4,1;-5,524225E-10
-4,05;-5,44747E-10
-4;-5,360517E-10
-3,95;-5,270078E-10
-3,9;-5,177044E-10
-3,85;-5,10271E-10
-3,8;-4,999608E-10
-3,75;-4,908068E-10
-3,7;-4,817268E-10
-3,65;-4,725622E-10
-3,6;-4,613054E-10
-3,55;-4,519563E-10
-3,5;-4,443101E-10
-3,45;-4,349018E-10
-3,4;-4,25245E-10
-3,35;-4,159244E-10
-3,3;-4,065075E-10
-3,25;-3,972526E-10
-3,2;-3,873624E-10
-3,15;-3,78379E-10
-3,1;-3,697246E-10
-3,05;-3,610406E-10
-3;-3,511032E-10
-2,95;-3,405023E-10
-2,9;-3,327784E-10
-2,85;-3,248372E-10
-2,8;-3,142041E-10
-2,75;-3,04016E-10
-2,7;-2,951712E-10
-2,65;-2,851809E-10
-2,6;-2,755474E-10
-2,55;-2,665901E-10
-2,5;-2,583191E-10
-2,45;-2,491418E-10
-2,4;-2,378512E-10
-2,35;-2,282068E-10
-2,3;-2,194399E-10
-2,25;-2,109846E-10
-2,2;-2,006988E-10
-2,15;-1,911607E-10
-2,1;-1,819377E-10
-2,05;-1,718918E-10
-2;-1,61574E-10
-1,95;-1,540712E-10
-1,9;-1,446603E-10
-1,85;-1,358849E-10
-1,8;-1,24142E-10
-1,75;-1,13718E-10
-1,7;-1,037115E-10
-1,65;-9,705038E-11
-1,6;-8,739366E-11
-1,55;-7,866383E-11
-1,5;-6,999697E-11
-1,45;-6,02859E-11
-1,4;-4,928833E-11
-1,35;-3,71365E-11
-1,3;-2,873662E-11
-1,25;-2,029471E-11
-1,2;-1,034264E-11
-1,15;6,215712E-13
-1,1;1,07874E-11
-1,05;2,068505E-11
-1;3,013783E-11
-0,95;3,912593E-11
-0,9;4,841555E-11
-0,85;5,68525E-11
-0,8;6,829619E-11
-0,75;7,940987E-11
-0,7;8,854006E-11
-0,65;9,712284E-11
-0,6;1,076816E-10
-0,55;1,186656E-10
-0,5;1,309867E-10
-0,45;1,45489E-10
-0,4;1,634615E-10
-0,35;1,841256E-10
-0,3;2,116879E-10
-0,25;2,475243E-10
-0,2;2,926687E-10
-0,15;3,506111E-10
-0,1;4,266991E-10
-0,05;5,15026E-10
0;6,328781E-10
0,05;7,119144E-10
0,1;8,119238E-10
0,15;9,183383E-10
0,2;1,036267E-09
0,25;1,148533E-09
0,3;1,262885E-09
0,35;1,367967E-09
0,4;1,478491E-09
0,45;1,585871E-09
0,5;1,701331E-09
0,55;1,816919E-09
0,6;1,932059E-09
0,65;2,045398E-09
0,7;2,09538E-09
0,75;2,259586E-09
0,8;2,382856E-09
0,85;2,496767E-09
0,9;2,606863E-09
0,95;2,724223E-09
1;2,852566E-09
1,05;2,974358E-09
1,1;3,085701E-09
1,15;3,200871E-09
1,2;3,297691E-09
1,25;3,396517E-09
1,3;3,494181E-09
1,35;3,597247E-09
1,4;3,696242E-09
1,45;3,779228E-09
1,5;3,866489E-09
1,55;3,949751E-09
1,6;4,031822E-09
1,65;4,109486E-09
1,7;4,193669E-09
1,75;4,270537E-09
1,8;4,347893E-09
1,85;4,415696E-09
1,9;4,47822E-09
1,95;4,554626E-09
2;4,622765E-09
2,05;4,691673E-09
2,1;4,763197E-09
2,15;4,827663E-09
2,2;4,894446E-09
2,25;4,949947E-09
2,3;5,013685E-09
2,35;5,077554E-09
2,4;5,138332E-09
2,45;5,193632E-09
2,5;5,241043E-09
2,55;5,293193E-09
2,6;5,360907E-09
2,65;5,410342E-09
2,7;5,46513E-09
2,75;5,518674E-09
2,8;5,566319E-09
2,85;5,614549E-09
2,9;5,672023E-09
2,95;5,715246E-09
3;5,761575E-09
3,05;5,818503E-09
3,1;5,857906E-09
3,15;5,909925E-09
3,2;5,969865E-09
3,25;6,015594E-09
3,3;6,045024E-09
3,35;6,091291E-09
3,4;6,12514E-09
3,45;6,17517E-09
3,5;6,214859E-09
3,55;6,261765E-09
3,6;6,311502E-09
3,65;6,358038E-09
3,7;6,391129E-09
3,75;6,425147E-09
3,8;6,464446E-09
3,85;6,485526E-09
3,9;6,524505E-09
3,95;6,562167E-09
4;6,607974E-09
4,05;6,643991E-09
4,1;6,675512E-09
4,15;6,711681E-09
4,2;6,74686E-09
4,25;6,793997E-09
4,3;6,823562E-09
4,35;6,848486E-09
4,4;6,894811E-09
4,45;6,9343E-09
4,5;6,97615E-09
4,55;6,983746E-09
4,6;7,000002E-09
4,65;7,025946E-09
4,7;7,053732E-09
4,75;7,085239E-09
4,8;7,127309E-09
4,85;7,168572E-09
4,9;7,204394E-09
4,95;7,243099E-09
5;7,280742E-09
5,05;7,328655E-09
5,1;7,363844E-09
5,15;7,386915E-09
5,2;7,41702E-09
5,25;7,436013E-09
5,3;7,474356E-09
5,35;7,499734E-09
5,4;7,538977E-09
5,45;7,565813E-09
5,5;7,582784E-09
5,55;7,61159E-09
5,6;7,641384E-09
5,65;7,655396E-09
5,7;7,694577E-09
5,75;7,721334E-09
5,8;7,740792E-09
5,85;7,753867E-09
5,9;7,781879E-09
5,95;7,806951E-09
6;7,83199E-09
6,05;7,855451E-09
6,1;7,892591E-09
6,15;7,908244E-09
6,2;7,918275E-09
6,25;7,93727E-09
6,3;7,96147E-09
6,35;8,01207E-09
6,4;8,057198E-09
6,45;8,085707E-09
6,5;8,108046E-09
6,55;8,130217E-09
6,6;8,155049E-09
6,65;8,19261E-09
6,7;8,21013E-09
6,75;8,225551E-09
6,8;8,238112E-09
6,85;8,257373E-09
6,9;8,285915E-09
6,95;8,30095E-09
7;8,325262E-09
7,05;8,339462E-09
7,1;8,364441E-09
7,15;8,374439E-09
7,2;8,386192E-09
7,25;8,392137E-09
7,3;8,401138E-09
7,35;8,418689E-09
7,4;8,429449E-09
7,45;8,445073E-09
7,5;8,466025E-09
7,55;8,494824E-09
7,6;8,537919E-09
7,65;8,540339E-09
7,7;8,574168E-09
7,75;8,601755E-09
7,8;8,601846E-09
7,85;8,632649E-09
7,9;8,65882E-09
7,95;8,680356E-09
8;8,688017E-09
8,05;8,68864E-09
8,1;8,705146E-09
8,15;8,721122E-09
8,2;8,754187E-09
8,25;8,785875E-09
8,3;8,803864E-09
8,35;8,826826E-09
8,4;8,823755E-09
8,45;8,84816E-09
8,5;8,885782E-09
8,55;8,910233E-09
8,6;8,913903E-09
8,65;8,927887E-09
8,7;8,943406E-09
8,75;8,952168E-09
8,8;8,969752E-09
8,85;8,98912E-09
8,9;8,999863E-09
8,95;9,020522E-09
9;9,022732E-09
9,05;9,024387E-09
9,1;9,037585E-09
9,15;9,063319E-09
9,2;9,067037E-09
9,25;9,07853E-09
9,3;9,100626E-09
9,35;9,108517E-09
9,4;9,119139E-09
9,45;9,141917E-09
9,5;9,145686E-09
9,55;9,168601E-09
9,6;9,172606E-09
9,65;9,189271E-09
9,7;9,200744E-09
9,75;9,216505E-09
9,8;9,230757E-09
9,85;9,242575E-09
9,9;9,246242E-09
9,95;9,244626E-09
10;9,249252E-09
