Tensao [V];Corrente [A]
5,3;3,515328E-08
5,35;3,525976E-08
5,4;3,533081E-08
5,45;3,549004E-08
5,5;3,573591E-08
5,55;3,579579E-08
5,6;3,60488E-08
5,65;3,601992E-08
5,7;3,602445E-08
5,75;3,613596E-08
5,8;3,626327E-08
5,85;3,646153E-08
5,9;3,639085E-08
5,95;3,650838E-08
6;3,655936E-08
6,05;3,664777E-08
6,1;3,683409E-08
6,15;3,699593E-08
6,2;3,710966E-08
6,25;3,726513E-08
6,3;3,727295E-08
6,35;3,742059E-08
6,4;3,723618E-08
6,45;3,74004E-08
6,5;3,741722E-08
6,55;3,755359E-08
6,6;3,761397E-08
6,65;3,770775E-08
6,7;3,780007E-08
6,75;3,795788E-08
6,8;3,8033E-08
6,85;3,806928E-08
6,9;3,803208E-08
6,95;3,801491E-08
7;3,814938E-08
7,05;3,811018E-08
7,1;3,810553E-08
7,15;3,829443E-08
7,2;3,821479E-08
7,25;3,850361E-08
7,3;3,845989E-08
7,35;3,875311E-08
7,4;3,892234E-08
7,45;3,907393E-08
7,5;3,893592E-08
7,55;3,897687E-08
7,6;3,906575E-08
7,65;3,903272E-08
7,7;3,894963E-08
7,75;3,898863E-08
7,8;3,919119E-08
7,85;3,935731E-08
7,9;3,935256E-08
7,95;3,971567E-08
8;3,970726E-08
8,05;3,976027E-08
8,1;3,980572E-08
8,15;3,974054E-08
8,2;3,992262E-08
8,25;3,97924E-08
8,3;3,989787E-08
8,35;3,993338E-08
8,4;3,98936E-08
8,45;4,007014E-08
8,5;4,022146E-08
8,55;4,040616E-08
8,6;4,051776E-08
8,65;4,053425E-08
8,7;4,066341E-08
8,75;4,034964E-08
8,8;4,039374E-08
8,85;4,034361E-08
8,9;4,046567E-08
8,95;4,08341E-08
9;4,061309E-08
9,05;4,069219E-08
9,1;4,065617E-08
9,15;4,086397E-08
9,2;4,090615E-08
9,25;4,098853E-08
9,3;4,122055E-08
9,35;4,099392E-08
9,4;4,097618E-08
9,45;4,104038E-08
9,5;4,097661E-08
9,55;4,130972E-08
9,6;4,137626E-08
9,65;4,134312E-08
9,7;4,136923E-08
9,75;4,14123E-08
9,8;4,137098E-08
9,85;4,158483E-08
9,9;4,161106E-08
9,95;4,142007E-08
10;4,139185E-08
