Tensao [V];Corrente [A]
8,75;1,563809E-09
8,8;1,572067E-09
8,85;1,580509E-09
8,9;1,588852E-09
8,95;1,59788E-09
9;1,606513E-09
9,05;1,6147E-09
9,1;1,623089E-09
9,15;1,631526E-09
9,2;1,6407E-09
9,25;1,649227E-09
9,3;1,657892E-09
9,35;1,666828E-09
9,4;1,675706E-09
9,45;1,684336E-09
9,5;1,692908E-09
9,55;1,701232E-09
9,6;1,70997E-09
9,65;1,718375E-09
9,7;1,727632E-09
9,75;1,73678E-09
9,8;1,745555E-09
9,85;1,754193E-09
9,9;1,762503E-09
9,95;1,772291E-09
10;1,780411E-09
