Tensao [V];Corrente [A]
7,95;7,686451E-09
8;7,700725E-09
8,05;7,72578E-09
8,1;7,74972E-09
8,15;7,770253E-09
8,2;7,785218E-09
8,25;7,811478E-09
8,3;7,824937E-09
8,35;7,842512E-09
8,4;7,853574E-09
8,45;7,872273E-09
8,5;7,894489E-09
8,55;7,914118E-09
8,6;7,933236E-09
8,65;7,953893E-09
8,7;7,974372E-09
8,75;7,997354E-09
8,8;8,007986E-09
8,85;8,031076E-09
8,9;8,039085E-09
8,95;8,056491E-09
9;8,074858E-09
9,05;8,087333E-09
9,1;8,105024E-09
9,15;8,120046E-09
9,2;8,138598E-09
9,25;8,166001E-09
9,3;8,186249E-09
9,35;8,203775E-09
9,4;8,222514E-09
9,45;8,244067E-09
9,5;8,263553E-09
9,55;8,284033E-09
9,6;8,302451E-09
9,65;8,320301E-09
9,7;8,339583E-09
9,75;8,351306E-09
9,8;8,368402E-09
9,85;8,390162E-09
9,9;8,411778E-09
9,95;8,421462E-09
10;8,433299E-09
