Tensao [V];Corrente [A]
-2,45;-2,458338E-10
-2,4;-2,365282E-10
-2,35;-2,26807E-10
-2,3;-2,176866E-10
-2,25;-2,068805E-10
-2,2;-1,945469E-10
-2,15;-1,8489E-10
-2,1;-1,763629E-10
-2,05;-1,674129E-10
-2;-1,560704E-10
-1,95;-1,464484E-10
-1,9;-1,3715E-10
-1,85;-1,263488E-10
-1,8;-1,153462E-10
-1,75;-1,058983E-10
-1,7;-9,627237E-11
-1,65;-8,527604E-11
-1,6;-7,338734E-11
-1,55;-6,30607E-11
-1,5;-5,450015E-11
-1,45;-4,43095E-11
-1,4;-3,442409E-11
-1,35;-2,369338E-11
-1,3;-1,35707E-11
-1,25;-1,557192E-12
-1,2;8,954746E-12
-1,15;1,831858E-11
-1,1;2,714486E-11
-1,05;3,792991E-11
-1;5,008796E-11
-0,95;6,035765E-11
-0,9;7,026526E-11
-0,85;7,992079E-11
-0,8;9,084173E-11
-0,75;1,012314E-10
-0,7;1,123352E-10
-0,65;1,258304E-10
-0,6;1,42168E-10
-0,55;1,587676E-10
-0,5;1,814425E-10
-0,45;2,136878E-10
-0,4;2,606478E-10
-0,35;3,21061E-10
-0,3;4,049934E-10
-0,25;5,11727E-10
-0,2;6,441031E-10
-0,15;8,051039E-10
-0,1;1,009036E-09
-0,05;1,220316E-09
0;1,502999E-09
0,05;1,699088E-09
0,1;1,942533E-09
0,15;2,290333E-09
0,2;2,482206E-09
0,25;2,763953E-09
0,3;3,031082E-09
0,35;3,305491E-09
0,4;3,572276E-09
0,45;3,864379E-09
0,5;4,140105E-09
0,55;4,419451E-09
0,6;4,677493E-09
0,65;4,958939E-09
0,7;5,23177E-09
0,75;5,525389E-09
0,8;5,795766E-09
0,85;6,068272E-09
0,9;6,336775E-09
0,95;6,617443E-09
1;6,877922E-09
1,05;7,144429E-09
1,1;7,393173E-09
1,15;7,648451E-09
1,2;7,879482E-09
1,25;8,114903E-09
1,3;8,337709E-09
1,35;8,560541E-09
1,4;8,76921E-09
1,45;8,992524E-09
1,5;9,171619E-09
1,55;9,368184E-09
1,6;9,543406E-09
1,65;9,733569E-09
1,7;9,918447E-09
1,75;1,008992E-08
1,8;1,024413E-08
1,85;1,040671E-08
1,9;1,057776E-08
1,95;1,074223E-08
2;1,088585E-08
2,05;1,103397E-08
2,1;1,117685E-08
2,15;1,133916E-08
2,2;1,147183E-08
2,25;1,158989E-08
2,3;1,173894E-08
2,35;1,188255E-08
2,4;1,200963E-08
2,45;1,214697E-08
2,5;1,226832E-08
2,55;1,24197E-08
2,6;1,25342E-08
2,65;1,262339E-08
2,7;1,270799E-08
2,75;1,28165E-08
2,8;1,292298E-08
2,85;1,303458E-08
2,9;1,315935E-08
2,95;1,327447E-08
3;1,338381E-08
3,05;1,346871E-08
3,1;1,356527E-08
3,15;1,369649E-08
3,2;1,381807E-08
3,25;1,393972E-08
3,3;1,404337E-08
3,35;1,414155E-08
3,4;1,423824E-08
3,45;1,433295E-08
3,5;1,442577E-08
3,55;1,451944E-08
3,6;1,461298E-08
3,65;1,469677E-08
3,7;1,479851E-08
3,75;1,490533E-08
3,8;1,498348E-08
3,85;1,5061E-08
3,9;1,51333E-08
3,95;1,521057E-08
4;1,531183E-08
4,05;1,540346E-08
4,1;1,547045E-08
4,15;1,555189E-08
4,2;1,562278E-08
4,25;1,569027E-08
4,3;1,575807E-08
4,35;1,584342E-08
4,4;1,590107E-08
4,45;1,598685E-08
4,5;1,604828E-08
4,55;1,612062E-08
4,6;1,619737E-08
4,65;1,62693E-08
4,7;1,633966E-08
4,75;1,642256E-08
4,8;1,649801E-08
4,85;1,656833E-08
4,9;1,663247E-08
4,95;1,667388E-08
5;1,675381E-08
5,05;1,682445E-08
5,1;1,689678E-08
5,15;1,697012E-08
5,2;1,702777E-08
5,25;1,709687E-08
5,3;1,716263E-08
5,35;1,721841E-08
5,4;1,727599E-08
5,45;1,734194E-08
5,5;1,741552E-08
5,55;1,747298E-08
5,6;1,753659E-08
5,65;1,760605E-08
5,7;1,766557E-08
5,75;1,77414E-08
5,8;1,777594E-08
5,85;1,782263E-08
5,9;1,786909E-08
5,95;1,793241E-08
6;1,798485E-08
6,05;1,801693E-08
6,1;1,81136E-08
6,15;1,814313E-08
6,2;1,816747E-08
6,25;1,821991E-08
6,3;1,824994E-08
6,35;1,831109E-08
6,4;1,836579E-08
6,45;1,84039E-08
6,5;1,84147E-08
6,55;1,848603E-08
6,6;1,851702E-08
6,65;1,856739E-08
6,7;1,859055E-08
6,75;1,864735E-08
6,8;1,86794E-08
6,85;1,872137E-08
6,9;1,875267E-08
6,95;1,879436E-08
7;1,886788E-08
7,05;1,890219E-08
7,1;1,89381E-08
7,15;1,896984E-08
7,2;1,899247E-08
7,25;1,901437E-08
7,3;1,909913E-08
7,35;1,912806E-08
7,4;1,91584E-08
7,45;1,918548E-08
7,5;1,923041E-08
7,55;1,929969E-08
7,6;1,930211E-08
7,65;1,935751E-08
7,7;1,93947E-08
7,75;1,944072E-08
7,8;1,945529E-08
7,85;1,950349E-08
7,9;1,956408E-08
7,95;1,959218E-08
8;1,961862E-08
8,05;1,964683E-08
8,1;1,969211E-08
8,15;1,976123E-08
8,2;1,978845E-08
8,25;1,978943E-08
8,3;1,979722E-08
8,35;1,979265E-08
8,4;1,985557E-08
8,45;1,991084E-08
8,5;1,996577E-08
8,55;1,996739E-08
8,6;1,998858E-08
8,65;2,001437E-08
8,7;2,001731E-08
8,75;2,009216E-08
8,8;2,008721E-08
8,85;2,011622E-08
8,9;2,016342E-08
8,95;2,018664E-08
9;2,02436E-08
9,05;2,029705E-08
9,1;2,033605E-08
9,15;2,033213E-08
9,2;2,040731E-08
9,25;2,047096E-08
9,3;2,052943E-08
9,35;2,056296E-08
9,4;2,061978E-08
9,45;2,064171E-08
9,5;2,065957E-08
9,55;2,06686E-08
9,6;2,070248E-08
9,65;2,074413E-08
9,7;2,07755E-08
9,75;2,081201E-08
9,8;2,080382E-08
9,85;2,081968E-08
9,9;2,082176E-08
9,95;2,084352E-08
10;2,086004E-08
