Tensao [V];Corrente [A]
7,9;4,775026E-08
7,95;4,788567E-08
8;4,793478E-08
8,05;4,798156E-08
8,1;4,809435E-08
8,15;4,830581E-08
8,2;4,830582E-08
8,25;4,839987E-08
8,3;4,85106E-08
8,35;4,865904E-08
8,4;4,887366E-08
8,45;4,890339E-08
8,5;4,898553E-08
8,55;4,905555E-08
8,6;4,913315E-08
8,65;4,923793E-08
8,7;4,92417E-08
8,75;4,924983E-08
8,8;4,929832E-08
8,85;4,924636E-08
8,9;4,935897E-08
8,95;4,955561E-08
9;4,9666E-08
9,05;4,991675E-08
9,1;4,985649E-08
9,15;4,994691E-08
9,2;5,002497E-08
9,25;4,997528E-08
9,3;5,048859E-08
9,35;5,007471E-08
9,4;5,013503E-08
9,45;5,034114E-08
9,5;5,030665E-08
9,55;5,049311E-08
9,6;5,050103E-08
9,65;5,058392E-08
9,7;5,069467E-08
9,75;5,06672E-08
9,8;5,084998E-08
9,85;5,080305E-08
9,9;5,09293E-08
9,95;5,107465E-08
10;5,107918E-08
