Tensao [V];Corrente [A]
7,65;4,468003E-08
7,7;4,469673E-08
7,75;4,488043E-08
7,8;4,490225E-08
7,85;4,487596E-08
7,9;4,496167E-08
7,95;4,492061E-08
8;4,519059E-08
8,05;4,516938E-08
8,1;4,522738E-08
8,15;4,539177E-08
8,2;4,541847E-08
8,25;4,559667E-08
8,3;4,554028E-08
8,35;4,55556E-08
8,4;4,572614E-08
8,45;4,565443E-08
8,5;4,576432E-08
8,55;4,575374E-08
8,6;4,589477E-08
8,65;4,60309E-08
8,7;4,605298E-08
8,75;4,607634E-08
8,8;4,618611E-08
8,85;4,617494E-08
8,9;4,63919E-08
8,95;4,628292E-08
9;4,641489E-08
9,05;4,643146E-08
9,1;4,651107E-08
9,15;4,661491E-08
9,2;4,667554E-08
9,25;4,671952E-08
9,3;4,668297E-08
9,35;4,672765E-08
9,4;4,679746E-08
9,45;4,685687E-08
9,5;4,698621E-08
9,55;4,704659E-08
9,6;4,706623E-08
9,65;4,730339E-08
9,7;4,727352E-08
9,75;4,722893E-08
9,8;4,734947E-08
9,85;4,737885E-08
9,9;4,733708E-08
9,95;4,738927E-08
10;4,742419E-08
