Tensao [V];Corrente [A]
6,6;1,863776E-09
6,65;1,863617E-09
6,7;1,868443E-09
6,75;1,874063E-09
6,8;1,878376E-09
6,85;1,881854E-09
6,9;1,882461E-09
6,95;1,886498E-09
7;1,891688E-09
7,05;1,896082E-09
7,1;1,899348E-09
7,15;1,902883E-09
7,2;1,910933E-09
7,25;1,917105E-09
7,3;1,915464E-09
7,35;1,918544E-09
7,4;1,923629E-09
7,45;1,93377E-09
7,5;1,933968E-09
7,55;1,973039E-09
7,6;1,978072E-09
7,65;1,985314E-09
7,7;1,985939E-09
7,75;1,991241E-09
7,8;1,992684E-09
7,85;1,994962E-09
7,9;2,000104E-09
7,95;2,002628E-09
8;2,008212E-09
8,05;2,005461E-09
8,1;2,000833E-09
8,15;2,002854E-09
8,2;2,015714E-09
8,25;2,027044E-09
8,3;2,019935E-09
8,35;2,026323E-09
8,4;2,025726E-09
8,45;2,023845E-09
8,5;2,028042E-09
8,55;2,045111E-09
8,6;2,045833E-09
8,65;2,038811E-09
8,7;2,039146E-09
8,75;2,044496E-09
8,8;2,044208E-09
8,85;2,046647E-09
8,9;2,057994E-09
8,95;2,060744E-09
9;2,05815E-09
9,05;2,062078E-09
9,1;2,062853E-09
9,15;2,066209E-09
9,2;2,069239E-09
9,25;2,067711E-09
9,3;2,073223E-09
9,35;2,074573E-09
9,4;2,077639E-09
9,45;2,081713E-09
9,5;2,091773E-09
9,55;2,089811E-09
9,6;2,094618E-09
9,65;2,09544E-09
9,7;2,095976E-09
9,75;2,022477E-09
9,8;2,100034E-09
9,85;2,111061E-09
9,9;2,113267E-09
9,95;2,118015E-09
10;2,118322E-09
