Tensao [V];Corrente [A]
6,85;3,370765E-08
6,9;3,371894E-08
6,95;3,386877E-08
7;3,387403E-08
7,05;3,401331E-08
7,1;3,402245E-08
7,15;3,407555E-08
7,2;3,42E-08
7,25;3,417931E-08
7,3;3,415267E-08
7,35;3,416999E-08
7,4;3,432959E-08
7,45;3,440142E-08
7,5;3,437091E-08
7,55;3,439274E-08
7,6;3,438985E-08
7,65;3,449096E-08
7,7;3,481576E-08
7,75;3,474585E-08
7,8;3,486313E-08
7,85;3,491484E-08
7,9;3,489555E-08
7,95;3,491926E-08
8;3,506404E-08
8,05;3,505008E-08
8,1;3,518392E-08
8,15;3,505737E-08
8,2;3,526405E-08
8,25;3,508249E-08
8,3;3,531815E-08
8,35;3,533146E-08
8,4;3,538121E-08
8,45;3,534704E-08
8,5;3,545052E-08
8,55;3,546936E-08
8,6;3,568644E-08
8,65;3,568746E-08
8,7;3,567165E-08
8,75;3,573304E-08
8,8;3,574447E-08
8,85;3,594628E-08
8,9;3,58747E-08
8,95;3,595731E-08
9;3,601697E-08
9,05;3,595568E-08
9,1;3,611764E-08
9,15;3,599198E-08
9,2;3,609231E-08
9,25;3,614553E-08
9,3;3,624174E-08
9,35;3,627273E-08
9,4;3,62754E-08
9,45;3,631179E-08
9,5;3,646223E-08
9,55;3,642432E-08
9,6;3,647892E-08
9,65;3,648896E-08
9,7;3,65903E-08
9,75;3,672416E-08
9,8;3,669579E-08
9,85;3,671976E-08
9,9;3,662393E-08
9,95;3,672391E-08
10;3,688702E-08
