Tensao [V];Corrente [A]
8,05;3,484033E-10
8,1;3,513672E-10
8,15;3,521519E-10
8,2;3,518144E-10
8,25;3,538652E-10
8,3;3,55642E-10
8,35;3,562032E-10
8,4;3,565394E-10
8,45;3,576987E-10
8,5;3,604474E-10
8,55;3,606936E-10
8,6;3,603941E-10
8,65;3,619245E-10
8,7;3,647707E-10
8,75;3,675406E-10
8,8;3,665663E-10
8,85;3,691224E-10
8,9;3,724916E-10
8,95;3,71201E-10
9;3,701444E-10
9,05;3,71226E-10
9,1;3,74255E-10
9,15;3,762833E-10
9,2;3,761571E-10
9,25;3,753243E-10
9,3;3,777417E-10
9,35;3,808573E-10
9,4;3,809948E-10
9,45;3,807437E-10
9,5;3,830201E-10
9,55;3,847109E-10
9,6;3,851383E-10
9,65;3,847248E-10
9,7;3,856206E-10
9,75;3,897127E-10
9,8;3,903357E-10
9,85;3,908202E-10
9,9;3,909708E-10
9,95;3,929371E-10
10;3,939916E-10
