Tensao [V];Corrente [A]
-4,35;-3,730053E-11
-4,3;-3,526632E-11
-4,25;-3,427763E-11
-4,2;-3,440987E-11
-4,15;-3,19814E-11
-4,1;-3,078016E-11
-4,05;-3,341007E-11
-4;-3,106566E-11
-3,95;-2,909694E-11
-3,9;-2,536591E-11
-3,85;-2,635334E-11
-3,8;-2,522254E-11
-3,75;-2,386556E-11
-3,7;-2,288678E-11
-3,65;-2,292881E-11
-3,6;-2,034217E-11
-3,55;-1,945359E-11
-3,5;-1,551493E-11
-3,45;-1,483645E-11
-3,4;-1,20669E-11
-3,35;-1,374889E-11
-3,3;-1,278864E-11
-3,25;-1,070006E-11
-3,2;-8,805492E-12
-3,15;-8,243176E-12
-3,1;-5,142424E-12
-3,05;-4,750662E-12
-3;-2,379059E-12
-2,95;-2,573089E-12
-2,9;-2,222107E-12
-2,85;-1,001497E-13
-2,8;1,246924E-12
-2,75;3,684013E-12
-2,7;6,197733E-12
-2,65;5,479701E-12
-2,6;9,020407E-12
-2,55;9,862009E-12
-2,5;1,171578E-11
-2,45;1,556915E-11
-2,4;1,269827E-11
-2,35;1,529974E-11
-2,3;1,750078E-11
-2,25;1,862045E-11
-2,2;2,123675E-11
-2,15;2,768418E-11
-2,1;2,427321E-11
-2,05;2,339082E-11
-2;2,803019E-11
-1,95;2,810311E-11
-1,9;3,352605E-11
-1,85;3,664281E-11
-1,8;3,406855E-11
-1,75;3,540946E-11
-1,7;3,516101E-11
-1,65;3,707042E-11
-1,6;4,09337E-11
-1,55;4,794956E-11
-1,5;4,830429E-11
-1,45;5,421531E-11
-1,4;5,225401E-11
-1,35;5,507918E-11
-1,3;5,16151E-11
-1,25;5,91958E-11
-1,2;6,994639E-11
-1,15;7,820435E-11
-1,1;7,820309E-11
-1,05;8,167707E-11
-1;6,5485E-11
-0,95;7,342162E-11
-0,9;7,105006E-11
-0,85;7,53199E-11
-0,8;6,840285E-11
-0,75;8,672925E-11
-0,7;8,494959E-11
-0,65;8,478772E-11
-0,6;8,547978E-11
-0,55;8,044126E-11
-0,5;8,401409E-11
-0,45;1,053707E-10
-0,4;1,518571E-10
-0,35;2,109874E-10
-0,3;2,937807E-10
-0,25;4,154286E-10
-0,2;5,904503E-10
-0,15;8,139013E-10
-0,1;1,088097E-09
-0,05;1,432462E-09
0;1,878897E-09
0,05;2,287295E-09
0,1;2,548637E-09
0,15;2,963945E-09
0,2;3,363799E-09
0,25;3,748716E-09
0,3;4,162387E-09
0,35;4,566616E-09
0,4;4,947653E-09
0,45;5,316626E-09
0,5;5,66949E-09
0,55;6,035932E-09
0,6;6,392613E-09
0,65;6,771731E-09
0,7;7,134657E-09
0,75;7,469642E-09
0,8;7,810992E-09
0,85;8,156848E-09
0,9;8,476955E-09
0,95;8,773801E-09
1;9,113452E-09
1,05;9,449035E-09
1,1;9,731489E-09
1,15;1,001577E-08
1,2;1,027863E-08
1,25;1,052582E-08
1,3;1,079411E-08
1,35;1,102042E-08
1,4;1,125549E-08
1,45;1,148242E-08
1,5;1,170021E-08
1,55;1,190054E-08
1,6;1,211245E-08
1,65;1,226315E-08
1,7;1,24381E-08
1,75;1,259503E-08
1,8;1,276884E-08
1,85;1,29503E-08
1,9;1,310262E-08
1,95;1,326339E-08
2;1,343462E-08
2,05;1,359911E-08
2,1;1,373975E-08
2,15;1,388223E-08
2,2;1,404512E-08
2,25;1,4205E-08
2,3;1,427243E-08
2,35;1,44473E-08
2,4;1,458612E-08
2,45;1,469231E-08
2,5;1,483067E-08
2,55;1,49464E-08
2,6;1,505045E-08
2,65;1,519039E-08
2,7;1,532172E-08
2,75;1,545242E-08
2,8;1,554024E-08
2,85;1,566524E-08
2,9;1,578368E-08
2,95;1,588368E-08
3;1,601369E-08
3,05;1,611328E-08
3,1;1,624385E-08
3,15;1,633319E-08
3,2;1,638623E-08
3,25;1,646521E-08
3,3;1,655095E-08
3,35;1,664353E-08
3,4;1,675493E-08
3,45;1,682569E-08
3,5;1,692462E-08
3,55;1,697191E-08
3,6;1,703028E-08
3,65;1,71751E-08
3,7;1,722825E-08
3,75;1,733455E-08
3,8;1,742113E-08
3,85;1,746663E-08
3,9;1,753888E-08
3,95;1,770465E-08
4;1,776155E-08
4,05;1,785866E-08
4,1;1,788868E-08
4,15;1,797035E-08
4,2;1,803284E-08
4,25;1,812644E-08
4,3;1,82263E-08
4,35;1,827895E-08
4,4;1,834676E-08
4,45;1,84384E-08
4,5;1,850687E-08
4,55;1,859928E-08
4,6;1,868999E-08
4,65;1,872262E-08
4,7;1,880696E-08
4,75;1,886907E-08
4,8;1,896581E-08
4,85;1,901272E-08
4,9;1,90575E-08
4,95;1,90984E-08
5;1,918331E-08
5,05;1,925799E-08
5,1;1,932028E-08
5,15;1,939327E-08
5,2;1,944535E-08
5,25;1,949064E-08
5,3;1,954587E-08
5,35;1,959717E-08
5,4;1,968979E-08
5,45;1,971682E-08
5,5;1,977063E-08
5,55;1,986755E-08
5,6;1,992313E-08
5,65;1,996018E-08
5,7;2,0025E-08
5,75;2,00736E-08
5,8;2,013807E-08
5,85;2,019518E-08
5,9;2,023835E-08
5,95;2,027475E-08
6;2,029696E-08
6,05;2,033352E-08
6,1;2,039082E-08
6,15;2,04537E-08
6,2;2,04766E-08
6,25;2,049063E-08
6,3;2,056328E-08
6,35;2,063725E-08
6,4;2,065817E-08
6,45;2,07162E-08
6,5;2,073298E-08
6,55;2,077348E-08
6,6;2,08615E-08
6,65;2,08985E-08
6,7;2,093143E-08
6,75;2,097173E-08
6,8;2,102947E-08
6,85;2,104732E-08
6,9;2,113947E-08
6,95;2,112665E-08
7;2,11317E-08
7,05;2,110506E-08
7,1;2,110354E-08
7,15;2,122573E-08
7,2;2,117515E-08
7,25;2,123616E-08
7,3;2,133372E-08
7,35;2,141459E-08
7,4;2,145679E-08
7,45;2,143292E-08
7,5;2,148454E-08
7,55;2,157644E-08
7,6;2,159013E-08
7,65;2,165431E-08
7,7;2,161862E-08
7,75;2,16902E-08
7,8;2,183172E-08
7,85;2,180848E-08
7,9;2,185357E-08
7,95;2,189916E-08
8;2,18955E-08
8,05;2,196092E-08
8,1;2,193719E-08
8,15;2,193922E-08
8,2;2,194599E-08
8,25;2,193846E-08
8,3;2,191183E-08
8,35;2,194247E-08
8,4;2,1949E-08
8,45;2,209404E-08
8,5;2,202472E-08
8,55;2,21985E-08
8,6;2,21744E-08
8,65;2,227773E-08
8,7;2,225652E-08
8,75;2,219299E-08
8,8;2,219324E-08
8,85;2,233686E-08
8,9;2,222989E-08
8,95;2,237117E-08
9;2,229394E-08
9,05;2,236149E-08
9,1;2,233436E-08
9,15;2,237706E-08
9,2;2,251465E-08
9,25;2,241798E-08
9,3;2,239475E-08
9,35;2,243833E-08
9,4;2,24451E-08
9,45;2,249886E-08
9,5;2,263007E-08
9,55;2,25246E-08
9,6;2,259693E-08
9,65;2,268897E-08
9,7;2,270868E-08
9,75;2,271193E-08
9,8;2,26951E-08
9,85;2,285961E-08
9,9;2,284041E-08
9,95;2,296521E-08
10;2,29873E-08
