Tensao [V];Corrente [A]
7,8;4,532984E-08
7,85;4,53111E-08
7,9;4,531149E-08
7,95;4,558975E-08
8;4,540747E-08
8,05;4,551893E-08
8,1;4,559365E-08
8,15;4,562164E-08
8,2;4,583423E-08
8,25;4,581311E-08
8,3;4,59724E-08
8,35;4,58631E-08
8,4;4,593733E-08
8,45;4,617954E-08
8,5;4,620186E-08
8,55;4,629869E-08
8,6;4,617737E-08
8,65;4,623569E-08
8,7;4,64657E-08
8,75;4,629457E-08
8,8;4,639424E-08
8,85;4,640455E-08
8,9;4,648402E-08
8,95;4,666885E-08
9;4,65924E-08
9,05;4,674126E-08
9,1;4,671584E-08
9,15;4,678088E-08
9,2;4,691671E-08
9,25;4,678217E-08
9,3;4,683877E-08
9,35;4,692714E-08
9,4;4,693721E-08
9,45;4,711263E-08
9,5;4,707195E-08
9,55;4,697977E-08
9,6;4,72602E-08
9,65;4,720666E-08
9,7;4,74048E-08
9,75;4,748245E-08
9,8;4,737381E-08
9,85;4,761091E-08
9,9;4,740908E-08
9,95;4,767732E-08
10;4,766299E-08
