Tensao [V];Corrente [A]
9,1;1,0969E-07
9,15;1,102095E-07
9,2;1,095358E-07
9,25;1,101297E-07
9,3;1,098323E-07
9,35;1,108193E-07
9,4;1,107496E-07
9,45;1,099749E-07
9,5;1,103415E-07
9,55;1,104501E-07
9,6;1,105288E-07
9,65;1,105941E-07
9,7;1,110875E-07
9,75;1,115914E-07
9,8;1,116512E-07
9,85;1,119742E-07
9,9;1,124941E-07
9,95;1,123595E-07
10;1,117636E-07
