Tensao [V];Corrente [A]
6,55;2,186817E-08
6,6;2,203442E-08
6,65;2,203116E-08
6,7;2,214856E-08
6,75;2,219741E-08
6,8;2,220068E-08
6,85;2,237233E-08
6,9;2,229059E-08
6,95;2,239769E-08
7;2,238199E-08
7,05;2,238639E-08
7,1;2,272593E-08
7,15;2,239117E-08
7,2;2,270621E-08
7,25;2,287849E-08
7,3;2,284058E-08
7,35;2,29625E-08
7,4;2,30018E-08
7,45;2,307877E-08
7,5;2,308404E-08
7,55;2,313479E-08
7,6;2,308832E-08
7,65;2,316454E-08
7,7;2,316091E-08
7,75;2,322144E-08
7,8;2,321075E-08
7,85;2,312147E-08
7,9;2,30897E-08
7,95;2,323274E-08
8;2,34496E-08
8,05;2,322243E-08
8,1;2,336095E-08
8,15;2,364234E-08
8,2;2,378209E-08
8,25;2,369055E-08
8,3;2,377142E-08
8,35;2,380306E-08
8,4;2,391367E-08
8,45;2,392071E-08
8,5;2,39305E-08
8,55;2,393793E-08
8,6;2,406774E-08
8,65;2,402493E-08
8,7;2,415843E-08
8,75;2,432204E-08
8,8;2,429679E-08
8,85;2,428863E-08
8,9;2,443882E-08
8,95;2,442337E-08
9;2,434476E-08
9,05;2,446984E-08
9,1;2,445326E-08
9,15;2,449042E-08
9,2;2,449444E-08
9,25;2,444711E-08
9,3;2,443844E-08
9,35;2,477871E-08
9,4;2,476239E-08
9,45;2,475285E-08
9,5;2,474735E-08
9,55;2,48267E-08
9,6;2,464286E-08
9,65;2,464813E-08
9,7;2,473427E-08
9,75;2,477308E-08
9,8;2,483573E-08
9,85;2,467489E-08
9,9;2,481113E-08
9,95;2,483786E-08
10;2,485819E-08
